seq;timestamp_ms;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
357;3560;-3.881534;1.082524;9.167610;-0.894483;-0.008424;-0.390555
358;3570;-4.137459;0.889824;9.175691;-0.963939;0.089511;-0.353681
359;3580;-4.362754;0.526721;9.226196;-1.008089;0.165171;-0.395269
360;3590;-4.228676;0.299138;9.226583;-1.005956;0.201006;-0.440441
361;3600;-4.159200;0.113150;9.241377;-1.005192;0.246140;-0.455220
362;3610;-4.215324;-0.252827;9.207447;-0.996151;0.309879;-0.518526
363;3620;-4.177892;-0.194678;9.107269;-0.982011;0.362790;-0.594411
364;3630;-4.033775;-0.098842;9.107197;-1.023288;0.407118;-0.600142
365;3640;-4.462362;-0.151318;9.116782;-1.064799;0.427321;-0.588262
366;3650;-4.585185;0.047578;9.199783;-1.150897;0.388623;-0.622145
367;3660;-4.444650;0.001467;9.058324;-1.241036;0.313139;-0.536722
368;3670;-4.846266;-0.545405;9.023633;-1.248713;0.227503;-0.446511
369;3680;-4.647421;-0.764732;8.935249;-1.224201;0.192286;-0.490288
370;3690;-4.246869;-0.919375;8.760915;-1.221569;0.277510;-0.569846
371;3700;-4.158769;-1.002963;8.599867;-1.272930;0.440234;-0.686439
372;3710;-4.014690;-0.960497;8.454695;-1.382735;0.637823;-0.752747
373;3720;-4.285941;-0.910093;8.364167;-1.516399;0.814138;-0.732615
374;3730;-4.575563;-1.388505;8.193345;-1.595840;0.914464;-0.721915
375;3740;-4.806730;-1.899346;8.282113;-1.579433;0.960148;-0.699385
376;3750;-5.075413;-2.073220;8.505420;-1.501045;0.908998;-0.675273
377;3760;-5.281106;-2.179556;8.734518;-1.372978;0.733283;-0.550119
378;3770;-5.469522;-2.695916;8.754723;-1.196570;0.549500;-0.452648
379;3780;-5.167987;-2.751191;8.745064;-1.011832;0.450435;-0.437509
380;3790;-5.062439;-2.501815;8.737669;-0.937012;0.435635;-0.432885
381;3800;-4.996906;-2.434255;8.530623;-0.979614;0.480340;-0.454666
382;3810;-4.885587;-2.241846;8.252744;-1.111132;0.553168;-0.476126
383;3820;-5.002894;-2.574071;7.902156;-1.208699;0.607392;-0.460389
384;3830;-4.889464;-2.852600;7.522484;-1.225586;0.711864;-0.463295
385;3840;-4.792259;-2.875867;7.466518;-1.222488;0.881436;-0.463173
386;3850;-5.040656;-3.129119;7.491031;-1.221681;0.976837;-0.452262
387;3860;-5.442057;-3.469478;7.566537;-1.154761;0.939540;-0.419737
388;3870;-5.486534;-3.519209;7.592280;-1.016018;0.819798;-0.374208
389;3880;-5.604501;-3.422344;7.629687;-0.887548;0.684954;-0.290807
390;3890;-5.615509;-3.556510;7.454940;-0.823599;0.606974;-0.267950
391;3900;-5.212913;-3.310490;7.213343;-0.871541;0.696629;-0.279449
392;3910;-5.249768;-3.371452;6.829738;-0.980295;0.858328;-0.259421
393;3920;-5.584670;-3.724078;6.548331;-0.970441;0.975413;-0.218446
394;3930;-5.880308;-3.874758;6.504783;-0.848421;1.013102;-0.198079
395;3940;-6.026332;-3.620968;6.604564;-0.762144;1.047757;-0.202557
396;3950;-6.079495;-3.523033;6.807219;-0.755919;1.008962;-0.157026
397;3960;-6.517460;-3.849728;6.798794;-0.719660;0.887909;-0.131461
398;3970;-6.545325;-3.928657;6.779780;-0.649772;0.742693;-0.134387
399;3980;-6.489815;-3.496478;6.868068;-0.705802;0.631039;-0.132145
400;3990;-6.454501;-3.273001;6.774016;-0.947825;0.593735;-0.147453
401;4000;-6.470233;-3.106335;6.502699;-1.319365;0.619320;-0.216657
402;4010;-6.038974;-3.282907;5.888222;-1.685465;0.716498;-0.248271
403;4020;-5.786121;-3.957309;5.309302;-1.873558;0.884383;-0.209601
404;4030;-5.684936;-4.945183;4.973806;-1.748710;1.044811;-0.193523
405;4040;-5.596718;-5.137686;5.057971;-1.394592;1.142931;-0.124602
406;4050;-6.208424;-5.112555;5.310409;-1.035637;1.158059;-0.034083
407;4060;-6.146021;-4.945916;5.648431;-0.772718;1.118050;0.033909
408;4070;-6.646228;-4.902175;5.775834;-0.590337;1.016827;0.107254
409;4080;-6.882373;-4.653008;5.919255;-0.526424;0.878398;0.112457
410;4090;-7.103351;-4.360756;5.932648;-0.619196;0.727512;0.088371
411;4100;-6.854597;-3.945551;5.657530;-0.823781;0.624130;0.100903
412;4110;-6.888760;-4.693951;5.046020;-0.995729;0.598022;0.107953
413;4120;-6.486949;-5.179707;4.615681;-0.943141;0.685624;0.021762
414;4130;-6.329954;-4.651974;4.638963;-0.802798;0.752832;0.075737
415;4140;-6.705696;-4.834319;4.584184;-0.678950;0.784692;0.186451
416;4150;-6.641093;-4.985798;4.618882;-0.438903;0.810143;0.273719
417;4160;-6.855811;-4.642481;4.784426;-0.200051;0.799123;0.421832
418;4170;-7.072894;-4.214521;4.914497;-0.054204;0.739568;0.634726
419;4180;-7.943149;-5.086081;4.715670;0.063985;0.666868;0.757903
420;4190;-7.576535;-4.985414;4.713612;0.209230;0.686754;0.625370
421;4200;-7.601013;-3.691803;5.014688;0.075630;0.683602;0.647593
422;4210;-7.911204;-3.765085;4.955037;-0.184555;0.549861;0.688021
423;4220;-7.903905;-4.664559;4.719097;-0.270283;0.408810;0.664197
424;4230;-7.479943;-4.389320;4.671617;-0.202737;0.319887;0.593379
425;4240;-7.308233;-3.876185;4.718330;-0.191595;0.215195;0.697353
426;4250;-7.072868;-3.907071;4.552301;-0.126764;0.098139;0.910055
427;4260;-7.663538;-4.749470;4.524063;0.041322;0.023827;1.153688
428;4270;-8.129918;-5.436775;4.778483;0.412403;-0.003439;0.980026
429;4280;-8.110232;-4.033135;5.533074;0.644269;-0.146093;0.916670
430;4290;-8.750360;-3.983519;5.497481;0.644170;-0.492634;0.909777
431;4300;-8.469515;-4.796714;4.798976;0.685451;-0.726577;0.725429
432;4310;-7.248933;-3.285785;4.712269;0.577773;-0.614662;0.561857
433;4320;-7.518477;-2.346902;4.403175;0.219392;-0.511853;0.682751
434;4330;-6.827880;-2.709930;3.891083;0.015522;-0.399799;0.867967
435;4340;-6.078991;-2.674921;3.379718;0.044024;-0.168137;1.242048
436;4350;-6.080592;-3.038623;3.194151;0.239845;0.117590;1.772466
437;4360;-6.803029;-4.287163;3.297285;0.680873;0.360282;2.136827
438;4370;-7.853032;-4.968636;4.188490;1.334820;0.511745;2.049869
439;4380;-9.054966;-4.156126;5.405708;1.838804;0.455212;1.672210
440;4390;-9.491157;-1.823906;6.699320;1.833214;0.100675;1.406858
441;4400;-10.259271;-1.153523;7.227757;1.334822;-0.481945;1.296365
442;4410;-9.751538;-1.483490;6.981317;0.765687;-1.005955;0.947850
443;4420;-8.757205;-1.319337;6.193189;0.273666;-1.311234;0.686680
444;4430;-7.888085;-1.416645;5.188352;-0.082001;-1.424616;0.594359
445;4440;-6.924540;-2.185993;4.122209;-0.153495;-1.305485;0.613416
446;4450;-6.275168;-2.776192;3.627805;0.101140;-0.952365;0.733751
447;4460;-6.910441;-3.829464;3.738660;0.544924;-0.522203;0.733328
448;4470;-7.163321;-2.677987;4.688327;1.018563;-0.133913;0.511855
449;4480;-8.164965;-1.444334;5.870284;1.045804;-0.058480;0.557566
450;4490;-9.181795;-1.020814;6.850495;0.852588;-0.253849;0.414723
451;4500;-9.578236;-0.375818;7.700965;0.497663;-0.692334;0.245763
452;4510;-9.835941;-0.289614;7.962756;0.062575;-1.308372;0.156139
453;4520;-9.754801;-0.372789;7.900874;-0.299275;-1.960089;0.042962
454;4530;-9.038573;-0.965908;7.236511;-0.509412;-2.488860;-0.005034
455;4540;-7.708072;-1.902314;6.080880;-0.425141;-2.709287;0.104203
456;4550;-5.752014;-2.829597;4.519643;-0.093686;-2.250696;0.232551
457;4560;-4.773187;-2.993152;3.873503;0.487737;-1.335268;0.362998
458;4570;-5.199454;-2.521451;4.242120;1.069001;-0.438929;0.556338
459;4580;-6.325638;-1.448963;5.254686;1.424211;0.120275;0.679907
460;4590;-7.557991;-0.487664;6.455629;1.443568;0.229572;0.732830
461;4600;-8.250170;0.192415;7.472945;1.180123;-0.020577;0.692601
462;4610;-8.389811;0.106445;7.793561;0.799229;-0.441976;0.611417
463;4620;-7.920976;-0.459164;7.671700;0.558686;-0.879447;0.542682
464;4630;-7.656829;-0.773143;7.621913;0.496609;-1.270060;0.544846
465;4640;-7.440992;-0.731975;7.354632;0.485592;-1.574081;0.541844
466;4650;-6.679460;-0.742518;6.878075;0.467770;-1.693485;0.574883
467;4660;-5.838717;-0.667947;6.350743;0.454502;-1.484134;0.599198
468;4670;-5.616944;-0.376630;6.059926;0.451253;-1.099660;0.608147
469;4680;-5.831505;-0.556008;6.112994;0.504602;-0.786833;0.663037
470;4690;-5.871452;-0.381811;6.404726;0.599767;-0.594418;0.721366
471;4700;-6.010142;0.196238;6.877997;0.662384;-0.553443;0.842555
472;4710;-6.082134;0.428805;7.236981;0.631490;-0.602116;1.053450
473;4720;-6.088073;0.358847;7.354773;0.595487;-0.674466;1.257557
474;4730;-6.303284;0.252033;7.598682;0.588004;-0.784944;1.415676
475;4740;-6.188325;-0.214951;7.517993;0.588925;-0.945186;1.460002
476;4750;-5.587882;-0.328743;7.239284;0.617589;-0.885807;1.383968
477;4760;-5.364710;0.060858;7.197927;0.602192;-0.668685;1.262493
478;4770;-5.201501;0.448351;7.117799;0.503094;-0.390785;1.215706
479;4780;-5.282619;0.630896;6.962796;0.399354;-0.132175;1.214740
480;4790;-5.669775;0.652773;6.975880;0.367145;0.044723;1.253618
481;4800;-6.009213;0.527459;7.061206;0.412790;0.124584;1.295960
482;4810;-6.248947;0.643251;7.287014;0.527192;0.127088;1.337005
483;4820;-6.593176;0.923717;7.592800;0.645388;0.036336;1.357919
484;4830;-6.636726;1.356971;7.910715;0.717493;-0.136571;1.410886
485;4840;-6.903874;1.782474;8.294638;0.720713;-0.382167;1.571404
486;4850;-7.012166;1.891119;8.532346;0.630544;-0.646970;1.633161
487;4860;-6.755081;1.662931;8.441128;0.524899;-0.884366;1.550319
488;4870;-6.252791;1.422016;8.226884;0.452501;-1.001755;1.387889
489;4880;-5.658934;1.518947;8.087537;0.389308;-1.028094;1.232404
490;4890;-5.352063;1.496431;7.929694;0.341713;-1.013825;1.142460
491;4900;-5.225961;1.793931;7.963321;0.338605;-0.990499;1.174477
492;4910;-5.349510;1.915939;8.086675;0.288980;-1.001803;1.179203
493;4920;-4.905779;1.883458;8.050219;0.251896;-0.957657;1.003771
494;4930;-4.817474;2.129096;8.189066;0.299079;-0.921309;0.969466
495;4940;-5.125367;2.051423;8.340846;0.358858;-0.970479;1.073328
496;4950;-4.859250;1.941411;8.493653;0.438266;-1.003125;0.991226
497;4960;-4.753115;2.182903;8.680021;0.513714;-1.031894;0.882416
498;4970;-4.787972;2.404402;8.831977;0.485958;-1.078481;0.845552
499;4980;-4.501376;2.835784;9.084195;0.440193;-1.134389;0.821607
500;4990;-5.131876;3.209285;9.287336;0.312595;-1.308322;1.005224
501;5000;-4.760049;2.900708;9.187068;0.115473;-1.500617;0.934137
502;5010;-3.682718;2.429206;8.848116;0.034796;-1.495866;0.704172
503;5020;-3.320634;2.187424;8.524897;0.064083;-1.361595;0.609144
504;5030;-2.909898;2.186437;8.337086;0.171176;-1.161192;0.519816
505;5040;-3.069325;2.275569;8.410725;0.332449;-0.979381;0.470257
506;5050;-3.389176;2.447589;8.529341;0.479820;-0.907116;0.432670
507;5060;-3.508469;2.517585;8.600904;0.615663;-0.933354;0.423396
508;5070;-3.386873;2.547173;8.668227;0.746170;-0.976351;0.384147
509;5080;-3.003732;2.579870;8.670449;0.858887;-0.954165;0.271314
510;5090;-2.685020;3.699036;8.961247;0.865553;-0.843188;0.230591
511;5100;-3.106743;4.738146;9.185417;0.542533;-0.805952;0.289465
512;5110;-2.835508;4.542808;8.870123;0.156330;-0.783154;0.216354
513;5120;-2.797089;4.193841;8.652694;-0.047459;-0.707526;0.271984
514;5130;-2.719231;3.734687;8.504669;-0.160153;-0.652330;0.288625
515;5140;-2.174411;3.311521;8.247106;-0.161656;-0.508443;0.188609
516;5150;-2.134387;3.209407;8.307638;-0.089725;-0.271795;0.109351
517;5160;-2.359884;3.301825;8.509906;-0.071048;-0.081917;0.030040
518;5170;-2.615569;3.496357;8.772842;-0.132840;0.032480;-0.079876
519;5180;-3.029079;3.772436;9.045579;-0.273702;0.021000;-0.063324
520;5190;-3.326498;3.608311;9.149529;-0.482586;-0.084616;-0.047917
521;5200;-2.627329;2.983283;8.925963;-0.613315;-0.148552;-0.156756
522;5210;-2.154996;2.376978;8.675581;-0.571884;-0.057353;-0.184727
523;5220;-2.558556;2.533685;8.844945;-0.413049;0.024273;-0.104943
524;5230;-3.272709;3.014846;9.167063;-0.390328;-0.055376;0.129956
525;5240;-3.056198;2.937725;9.185682;-0.479479;-0.160873;0.107284
526;5250;-2.555897;2.577074;9.081480;-0.528717;-0.170253;0.060899
527;5260;-2.536968;2.490994;8.999815;-0.550100;-0.117421;0.055182
528;5270;-2.656256;2.726859;9.009478;-0.607571;-0.075811;0.051246
529;5280;-2.978330;2.775849;9.040991;-0.744540;-0.084271;0.006436
530;5290;-2.842271;2.895693;9.119461;-0.941760;-0.112714;-0.114629
531;5300;-2.839714;2.716197;8.913736;-1.132646;-0.153435;-0.132410
532;5310;-2.621146;2.398735;8.726406;-1.242396;-0.146553;-0.108194
533;5320;-2.499620;2.363279;8.667238;-1.286739;-0.071316;-0.071314
534;5330;-2.826959;2.520571;8.772402;-1.321252;-0.040835;0.050908
535;5340;-3.035798;2.403646;8.840991;-1.380655;-0.061073;0.256546
536;5350;-2.652426;1.902461;8.862685;-1.385235;-0.026484;0.292152
537;5360;-2.709063;1.736861;8.980982;-1.315596;0.043056;0.339918
538;5370;-2.852676;1.912747;9.080644;-1.327813;0.094862;0.416825
539;5380;-2.624516;1.607026;9.017941;-1.363254;0.160043;0.351911
540;5390;-2.554627;1.289751;9.001705;-1.321920;0.270749;0.323077
541;5400;-2.788520;1.412970;9.130744;-1.283346;0.340938;0.358500
542;5410;-3.011063;1.261075;9.242538;-1.271331;0.349644;0.360453
543;5420;-2.900937;0.936071;9.191328;-1.231261;0.330065;0.335007
544;5430;-3.067138;1.249940;9.444657;-1.154088;0.311600;0.365602
545;5440;-3.533963;1.471885;9.566097;-1.170999;0.194748;0.539343
546;5450;-3.185744;1.117548;9.457819;-1.182626;0.090733;0.576951
547;5460;-2.855748;0.794242;9.260027;-1.107669;0.107689;0.511100
548;5470;-2.777569;0.826797;9.230506;-1.038457;0.180780;0.493179
549;5480;-2.815093;0.874805;9.221780;-1.007685;0.262245;0.445307
550;5490;-2.915106;0.777171;9.202891;-0.986805;0.322654;0.421042
551;5500;-3.120550;0.686454;9.332911;-0.957471;0.342157;0.444115
552;5510;-3.307047;0.921526;9.562763;-0.972901;0.300626;0.492798
553;5520;-3.457860;0.803302;9.530344;-1.050268;0.208933;0.512437
554;5530;-3.138689;0.493110;9.387780;-1.089980;0.157639;0.471226
555;5540;-3.180294;0.518566;9.329016;-1.105147;0.141926;0.469845
556;5550;-3.107734;0.383003;9.196703;-1.142349;0.147407;0.479239
557;5560;-2.862568;0.160256;9.014289;-1.133132;0.214204;0.479328
558;5570;-2.937330;-0.108685;8.919357;-1.079518;0.304515;0.486128
559;5580;-3.142628;-0.314447;8.829885;-1.004743;0.384877;0.486531
560;5590;-3.230863;-0.443649;8.911195;-0.934284;0.434650;0.447852
561;5600;-3.266820;0.006480;9.130304;-0.877602;0.472755;0.459362
562;5610;-3.817054;0.567234;9.243320;-0.988840;0.429343;0.592380
563;5620;-3.707574;0.232445;9.111430;-1.172506;0.350387;0.616130
564;5630;-3.456734;-0.493975;8.800645;-1.219451;0.363357;0.552435
565;5640;-3.549015;-0.827381;8.679980;-1.169061;0.395607;0.534583
566;5650;-3.448128;-0.923400;8.702209;-1.103782;0.446528;0.525610
567;5660;-3.440808;-1.006111;8.748077;-1.024334;0.523061;0.506936
568;5670;-3.453650;-1.182197;8.714662;-0.954904;0.612180;0.467986
569;5680;-3.498399;-1.401161;8.686511;-0.874047;0.711230;0.434437
570;5690;-3.674202;-1.524797;8.866740;-0.784929;0.795213;0.397586
571;5700;-3.923259;-1.160269;9.172820;-0.775358;0.818001;0.362868
572;5710;-4.353139;-0.796574;9.377655;-0.923432;0.728743;0.372077
573;5720;-4.206703;-1.227242;9.187974;-1.103520;0.599523;0.335766
574;5730;-3.892868;-1.910435;8.879726;-1.116519;0.549423;0.295846
575;5740;-3.677888;-2.362154;8.571976;-0.991748;0.590400;0.245034
576;5750;-3.482884;-2.406445;8.481882;-0.807160;0.712615;0.168293
577;5760;-3.735488;-2.150906;8.625247;-0.628756;0.844123;0.130693
578;5770;-4.270440;-1.697528;8.891444;-0.568395;0.878497;0.157496
579;5780;-4.370793;-1.862699;8.901109;-0.585981;0.841168;0.080044
580;5790;-4.114686;-2.173355;8.789430;-0.539913;0.850404;-0.007789
581;5800;-4.207266;-2.136391;8.741785;-0.466581;0.885353;-0.073007
582;5810;-4.209607;-2.236176;8.589290;-0.403337;0.931467;-0.166014
583;5820;-4.267936;-2.084221;8.645416;-0.336381;0.991551;-0.219913
584;5830;-4.729886;-1.773421;8.792737;-0.367778;0.967248;-0.211752
585;5840;-4.616553;-2.167490;8.584970;-0.431619;0.922699;-0.269010
586;5850;-4.350444;-2.587909;8.351504;-0.373397;0.974356;-0.345110
587;5860;-4.708184;-2.708355;8.258196;-0.249434;1.015620;-0.390383
588;5870;-4.831112;-2.755124;8.176149;-0.117490;1.011520;-0.453973
589;5880;-4.750144;-2.747666;8.034153;0.030881;1.037406;-0.552431
590;5890;-5.017760;-2.308063;8.115136;0.147505;1.046094;-0.581584
591;5900;-5.294033;-1.853311;8.212579;0.137402;0.986876;-0.571315
592;5910;-5.328852;-1.853624;8.064875;0.074929;0.912792;-0.582975
593;5920;-5.291339;-1.841927;7.981143;0.016420;0.861934;-0.591468
594;5930;-5.339550;-2.078600;7.747683;-0.014216;0.833963;-0.610574
595;5940;-5.208042;-2.109210;7.591360;-0.014470;0.844944;-0.645165
596;5950;-5.363300;-2.085808;7.510177;-0.000342;0.874941;-0.659313
597;5960;-5.558549;-2.308197;7.464755;0.027774;0.863847;-0.661663
598;5970;-5.524141;-2.360618;7.365239;0.118570;0.834439;-0.648616
599;5980;-5.640430;-2.551656;7.269086;0.258263;0.809564;-0.607621
600;5990;-5.429375;-2.695165;7.065015;0.435307;0.848610;-0.611054
601;6000;-5.474813;-2.181879;7.223897;0.574934;0.950296;-0.623146
602;6010;-6.067683;-1.484981;7.563907;0.496441;0.956448;-0.620482
603;6020;-6.240076;-1.268879;7.686539;0.264354;0.876335;-0.639543
604;6030;-6.181771;-1.561633;7.585724;0.030222;0.790964;-0.671195
605;6040;-6.098868;-1.779668;7.428110;-0.111121;0.723534;-0.710779
606;6050;-6.164763;-2.238189;7.285408;-0.159445;0.666638;-0.722387
607;6060;-6.095503;-2.697837;7.192821;-0.096573;0.618668;-0.809040
608;6070;-5.980565;-2.855380;7.126250;0.018696;0.610584;-0.892178
609;6080;-5.942981;-3.008530;7.001749;0.171918;0.610381;-0.888333
610;6090;-5.872471;-3.305719;6.849947;0.374302;0.628280;-0.873254
611;6100;-5.731679;-3.627390;6.638377;0.662998;0.692117;-0.918299
612;6110;-5.627912;-3.336583;6.761429;0.959962;0.806809;-0.951434
613;6120;-6.032881;-2.391223;7.142042;1.061772;0.883664;-0.930441
614;6130;-6.310678;-2.029774;7.356682;0.944515;0.850311;-0.917910
615;6140;-6.404083;-1.799131;7.555459;0.747916;0.778931;-0.917538
616;6150;-6.687029;-1.929800;7.677543;0.498665;0.642626;-0.953028
617;6160;-6.835884;-2.284519;7.790710;0.299298;0.445231;-1.066563
618;6170;-6.471254;-2.584093;7.633927;0.192144;0.256282;-1.132586
619;6180;-6.078502;-2.904017;7.308041;0.208096;0.151236;-1.051519
620;6190;-5.864623;-3.456030;7.000966;0.366836;0.159121;-0.963931
621;6200;-5.733408;-3.937710;6.709831;0.667668;0.275729;-1.022986
622;6210;-5.587742;-3.978215;6.591881;1.035544;0.446959;-1.061780
623;6220;-5.754054;-3.702564;6.642079;1.391322;0.597661;-1.051440
624;6230;-5.831128;-3.324213;6.726992;1.667348;0.726269;-1.029800
625;6240;-6.108466;-2.835436;6.918489;1.852283;0.810380;-0.973459
626;6250;-6.654425;-2.187190;7.366995;1.894241;0.795431;-0.949530
627;6260;-7.159084;-1.621026;7.794698;1.759166;0.650347;-0.969398
628;6270;-7.032469;-1.246733;7.842384;1.498629;0.453732;-1.003959
629;6280;-6.847516;-1.150191;7.789992;1.224250;0.273039;-0.935701
630;6290;-6.651001;-1.240119;7.595031;0.983696;0.138423;-0.824688
631;6300;-6.535394;-1.632788;7.293983;0.853495;0.050444;-0.745222
632;6310;-6.504049;-1.986270;6.998749;0.870319;0.001438;-0.679451
633;6320;-6.404351;-2.132194;6.852522;0.980123;0.011259;-0.649462
634;6330;-6.380644;-2.127493;6.786190;1.128237;0.059794;-0.625091
635;6340;-6.455595;-2.061604;6.784697;1.256631;0.133711;-0.645734
636;6350;-6.265088;-1.817290;6.859649;1.344651;0.227544;-0.652012
637;6360;-6.358742;-1.673560;6.991049;1.400106;0.292407;-0.570289
638;6370;-6.509643;-1.717343;7.018964;1.457088;0.317829;-0.529951
639;6380;-6.581581;-1.674984;7.129641;1.522113;0.322505;-0.546830
640;6390;-6.667742;-1.454388;7.297419;1.553645;0.299988;-0.559416
641;6400;-6.577020;-1.112758;7.423961;1.514391;0.258332;-0.521861
642;6410;-6.538993;-0.937409;7.456482;1.424230;0.211477;-0.432562
643;6420;-6.704672;-1.015420;7.372883;1.334957;0.148059;-0.355092
644;6430;-6.764750;-1.112752;7.336973;1.297931;0.079842;-0.342567
645;6440;-6.621692;-0.912960;7.299666;1.259983;0.038215;-0.316307
646;6450;-6.534607;-0.591978;7.171968;1.196008;0.053897;-0.263494
647;6460;-6.502100;-0.584626;7.040595;1.118062;0.095011;-0.206247
648;6470;-6.706268;-0.870531;7.077144;1.088560;0.106779;-0.149429
649;6480;-6.869915;-1.072657;7.158898;1.111238;0.108607;-0.200569
650;6490;-6.771621;-0.789974;7.308941;1.121729;0.085529;-0.250986
651;6500;-6.725701;-0.572775;7.429596;1.085675;0.017468;-0.199812
652;6510;-6.721771;-0.533590;7.483809;1.020612;-0.062330;-0.138779
653;6520;-6.596164;-0.600860;7.414292;0.962869;-0.103231;-0.121180
654;6530;-6.490575;-0.674182;7.259261;0.932470;-0.112990;-0.103599
655;6540;-6.168045;-0.761614;7.090796;0.928071;-0.052426;-0.079160
656;6550;-5.757961;-1.399186;6.667620;1.032572;0.087534;-0.047529
657;6560;-5.295820;-2.337225;6.088337;1.432077;0.333028;0.003560
658;6570;-5.334140;-2.245709;6.119029;2.029388;0.631226;0.065674
659;6580;-5.791412;-1.409085;6.522756;2.507631;0.867259;0.135941
660;6590;-6.520584;-0.233270;7.246843;2.714340;0.956565;0.164082
661;6600;-7.320049;1.234072;8.145331;2.504080;0.862630;0.171695
662;6610;-7.617601;1.912488;8.526826;1.965822;0.596505;0.136493
663;6620;-7.583313;1.630578;8.360300;1.410546;0.282388;0.100446
664;6630;-7.209839;1.060530;7.784260;1.031038;0.026532;0.036148
665;6640;-6.648581;0.600942;7.233999;0.907584;-0.119332;0.046854
666;6650;-6.603000;0.136019;6.772463;1.020956;-0.166980;0.115467
667;6660;-6.332847;-0.096426;6.395531;1.279704;-0.083283;0.096061
668;6670;-5.926210;0.030624;6.101776;1.581996;0.130962;0.095516
669;6680;-6.081901;0.252992;6.090112;1.885419;0.414593;0.116040
670;6690;-6.582516;0.815350;6.380117;2.069927;0.651188;0.078949
671;6700;-7.029701;1.555143;6.728204;2.108133;0.744921;0.042447
672;6710;-7.472973;2.116377;7.090087;1.993186;0.685958;0.043652
673;6720;-7.676474;2.658136;7.388968;1.763688;0.520370;0.057113
674;6730;-7.981323;2.757060;7.495880;1.490642;0.279068;0.097935
675;6740;-8.005706;2.636156;7.439729;1.234111;0.014246;0.110391
676;6750;-7.609547;2.481472;7.064665;1.028930;-0.185286;0.097328
677;6760;-7.235778;2.193025;6.668139;0.899012;-0.284684;0.110752
678;6770;-6.711459;1.773195;6.149613;0.860572;-0.260566;0.086298
679;6780;-6.370760;1.690347;5.766620;0.927881;-0.103637;0.065222
680;6790;-6.388403;1.894507;5.690484;0.983058;0.067715;0.073627
681;6800;-6.590643;2.133977;5.794015;0.991052;0.221799;0.058571
682;6810;-7.056128;2.250723;6.147831;0.939333;0.288582;0.013181
683;6820;-7.321267;2.433838;6.449382;0.843892;0.216282;-0.035234
684;6830;-7.363804;2.602681;6.625173;0.720555;0.070626;-0.017004
