seq;timestamp_ms;rot_xx;rot_xy;rot_xz;rot_yx;rot_yy;rot_yz;rot_zx;rot_zy;rot_zz
4815;96280;-0.116055;-0.749091;-0.652223;0.970981;0.052682;-0.233281;0.209109;-0.660369;0.721239
4816;96300;-0.118947;-0.768001;-0.629306;0.964033;0.06239;-0.258355;0.237679;-0.637402;0.732957
4817;96320;-0.119883;-0.781578;-0.612179;0.962539;0.05955;-0.264523;0.243201;-0.620958;0.74516
4818;96340;-0.112532;-0.796211;-0.594462;0.964764;0.055649;-0.257165;0.237839;-0.602455;0.761893
4819;96360;-0.100918;-0.825224;-0.555716;0.963647;0.057813;-0.26085;0.247388;-0.561838;0.78939
4820;96380;-0.083312;-0.859161;-0.504877;0.956995;0.0723;-0.280952;0.277885;-0.506572;0.816189
4821;96400;-0.069575;-0.877312;-0.47485;0.952456;0.083117;-0.293118;0.296624;-0.472668;0.829819
4822;96420;-0.059803;-0.883528;-0.464545;0.956272;0.082769;-0.280525;0.286301;-0.461007;0.839943
4823;96440;-0.042445;-0.88727;-0.459293;0.963838;0.084689;-0.252675;0.263088;-0.453409;0.85159
4824;96460;-0.015868;-0.900428;-0.434716;0.969369;0.09272;-0.227434;0.245095;-0.425009;0.871376
4825;96480;0.018522;-0.920089;-0.391272;0.970555;0.110549;-0.214014;0.240166;-0.375787;0.895044
4826;96500;0.048724;-0.933351;-0.355644;0.969005;0.130509;-0.209752;0.242187;-0.334401;0.910781
4827;96520;0.073423;-0.937924;-0.338981;0.969872;0.14632;-0.194779;0.232287;-0.314467;0.920409
4828;96540;0.105234;-0.936857;-0.333504;0.975203;0.162879;-0.149833;0.194693;-0.309466;0.930766
4829;96560;0.13914;-0.936048;-0.323194;0.980349;0.176292;-0.08853;0.139845;-0.304525;0.942183
4830;96580;0.164073;-0.936053;-0.311262;0.982093;0.184621;-0.037522;0.092588;-0.299532;0.949583
4831;96600;0.184659;-0.932619;-0.310036;0.980712;0.195423;-0.003733;0.064069;-0.303367;0.950717
4832;96620;0.210366;-0.922817;-0.32273;0.977147;0.20877;0.039977;0.030484;-0.323764;0.945647
4833;96640;0.235218;-0.905994;-0.35192;0.97181;0.213249;0.100549;-0.01605;-0.36565;0.930614
4834;96660;0.2608;-0.882709;-0.390906;0.962816;0.20826;0.172087;-0.070493;-0.42125;0.904201
4835;96680;0.286266;-0.858755;-0.424961;0.951469;0.202497;0.231735;-0.112951;-0.470675;0.875047
4836;96700;0.307301;-0.841974;-0.443449;0.940093;0.196314;0.278724;-0.147623;-0.502535;0.851861
4837;96720;0.322846;-0.827974;-0.458509;0.93216;0.194297;0.305495;-0.163855;-0.526031;0.834532
4838;96740;0.337262;-0.816208;-0.469104;0.924591;0.19341;0.328215;-0.177162;-0.544423;0.819888
4839;96760;0.348301;-0.804952;-0.480353;0.917082;0.186546;0.352365;-0.194029;-0.563252;0.803181
4840;96780;0.356054;-0.797216;-0.487516;0.91015;0.177615;0.374273;-0.211787;-0.576974;0.788826
4841;96800;0.360806;-0.792557;-0.491602;0.904442;0.168705;0.391821;-0.227605;-0.585997;0.777692
4842;96820;0.364883;-0.784588;-0.50128;0.898028;0.154452;0.411934;-0.245775;-0.600472;0.760939
4843;96840;0.366338;-0.772969;-0.517992;0.89028;0.129309;0.436669;-0.27055;-0.621127;0.73553
4844;96860;0.370696;-0.758728;-0.535646;0.881928;0.106746;0.459138;-0.291182;-0.642602;0.708714
4845;96880;0.378828;-0.745034;-0.549011;0.872614;0.089948;0.480056;-0.308276;-0.660934;0.684202
4846;96900;0.382934;-0.734114;-0.560748;0.866168;0.074331;0.494194;-0.321114;-0.674946;0.66433
4847;96920;0.388552;-0.717432;-0.578204;0.857411;0.051701;0.512028;-0.337451;-0.694708;0.635222
4848;96940;0.39212;-0.698328;-0.598816;0.847331;0.020747;0.530659;-0.358151;-0.715477;0.599851
4849;96960;0.394204;-0.678981;-0.619345;0.842415;-0.002408;0.538824;-0.367343;-0.734152;0.571034
4850;96980;0.397493;-0.657363;-0.640214;0.839199;-0.021767;0.543389;-0.371139;-0.75326;0.543006
4851;97000;0.399378;-0.632836;-0.663337;0.83864;-0.040127;0.543205;-0.370378;-0.773245;0.514696
4852;97020;0.401774;-0.608196;-0.684598;0.837949;-0.057354;0.542726;-0.369349;-0.791712;0.486594
4853;97040;0.402867;-0.584259;-0.704514;0.838034;-0.073987;0.540578;-0.367962;-0.808188;0.459822
4854;97060;0.402447;-0.562274;-0.722415;0.842106;-0.082101;0.533026;-0.359018;-0.822865;0.440453
4855;97080;0.400921;-0.539442;-0.740449;0.848028;-0.087234;0.522723;-0.346571;-0.837492;0.422488
4856;97100;0.398751;-0.517146;-0.757336;0.852562;-0.095184;0.513885;-0.33784;-0.850588;0.402944
4857;97120;0.393679;-0.494333;-0.775017;0.859067;-0.102197;0.501558;-0.327141;-0.863244;0.384432
4858;97140;0.386038;-0.47932;-0.78818;0.86808;-0.100323;0.486182;-0.312109;-0.871887;0.37736
4859;97160;0.378347;-0.466542;-0.799495;0.875567;-0.099913;0.472651;-0.300392;-0.878838;0.370687
4860;97180;0.367983;-0.455762;-0.810475;0.883428;-0.100551;0.457651;-0.290073;-0.884404;0.365632
4861;97200;0.352866;-0.450001;-0.820356;0.894431;-0.095209;0.436954;-0.274735;-0.887938;0.368899
4862;97220;0.336521;-0.439804;-0.832662;0.905056;-0.093132;0.41497;-0.260053;-0.893252;0.366707
4863;97240;0.316043;-0.436264;-0.84249;0.916818;-0.08799;0.38949;-0.244051;-0.895506;0.372166
4864;97260;0.289073;-0.436922;-0.851784;0.929552;-0.084591;0.358856;-0.228845;-0.895513;0.381689
4865;97280;0.259595;-0.443913;-0.857643;0.943051;-0.074756;0.324139;-0.208003;-0.892946;0.399226
4866;97300;0.229991;-0.451192;-0.862282;0.95749;-0.053618;0.283441;-0.17412;-0.890815;0.41968
4867;97320;0.194025;-0.468486;-0.861902;0.971846;-0.027929;0.233956;-0.133677;-0.88303;0.449877
4868;97340;0.149677;-0.492764;-0.857193;0.985197;0.001054;0.171422;-0.083567;-0.870162;0.485627
4869;97360;0.100738;-0.527008;-0.843869;0.994532;0.029863;0.100074;-0.02754;-0.849336;0.527134
4870;97380;0.054053;-0.558161;-0.82797;0.998015;0.057044;0.0267;0.032328;-0.82777;0.560136
4871;97400;0.016697;-0.584521;-0.811207;0.995647;0.084122;-0.040121;0.091692;-0.807006;0.583382
4872;97420;-0.016382;-0.60886;-0.793109;0.98969;0.103004;-0.099518;0.142286;-0.786562;0.600895
4873;97440;-0.043365;-0.630477;-0.774995;0.981139;0.119393;-0.152028;0.188379;-0.76697;0.613408
4874;97460;-0.061639;-0.64753;-0.759543;0.97277;0.131376;-0.190944;0.223428;-0.75063;0.6218
4875;97480;-0.075088;-0.661376;-0.746286;0.965236;0.139694;-0.220917;0.250361;-0.736931;0.627895
4876;97500;-0.086412;-0.672817;-0.734745;0.95868;0.144491;-0.245062;0.271046;-0.725561;0.632531
4877;97520;-0.097084;-0.683784;-0.723197;0.9522;0.147647;-0.267426;0.289639;-0.71459;0.636765
4878;97540;-0.108672;-0.701711;-0.704125;0.941377;0.154922;-0.299679;0.319373;-0.695414;0.64374
4879;97560;-0.112582;-0.7211;-0.683623;0.93182;0.162271;-0.324623;0.345018;-0.67356;0.653666
4880;97580;-0.111435;-0.736233;-0.66749;0.92718;0.164711;-0.336463;0.357658;-0.656377;0.664266
4881;97600;-0.107653;-0.750408;-0.652149;0.926839;0.161573;-0.338914;0.359694;-0.640923;0.678114
4882;97620;-0.102473;-0.769034;-0.630941;0.923863;0.161551;-0.346957;0.368751;-0.618456;0.693927
4883;97640;-0.093213;-0.791527;-0.603983;0.91743;0.167402;-0.360969;0.386825;-0.58776;0.710567
4884;97660;-0.076658;-0.808894;-0.582936;0.915582;0.174369;-0.36236;0.394756;-0.561504;0.727242
4885;97680;-0.051697;-0.817845;-0.573112;0.923092;0.179859;-0.339929;0.381088;-0.546608;0.745648
4886;97700;-0.027186;-0.826029;-0.562972;0.933869;0.179906;-0.309066;0.356579;-0.534144;0.766512
4887;97720;-0.007725;-0.8349;-0.550348;0.943607;0.176077;-0.280361;0.330977;-0.521478;0.786458
4888;97740;0.015447;-0.844684;-0.535043;0.94833;0.181977;-0.259911;0.316908;-0.503383;0.80385
4889;97760;0.041353;-0.850788;-0.523879;0.952066;0.192606;-0.237642;0.303085;-0.48894;0.817971
4890;97780;0.068484;-0.851324;-0.520152;0.957514;0.202489;-0.205343;0.280139;-0.48399;0.829021
4891;97800;0.09937;-0.847943;-0.52069;0.962581;0.214501;-0.165612;0.252118;-0.484749;0.837529
4892;97820;0.121337;-0.854004;-0.505919;0.964816;0.221241;-0.142065;0.233254;-0.470881;0.850802
4893;97840;0.147218;-0.867502;-0.475149;0.962167;0.23695;-0.134496;0.229262;-0.437372;0.869566
4894;97860;0.171101;-0.879913;-0.443259;0.958717;0.252404;-0.130975;0.227126;-0.40255;0.886774
4895;97880;0.191664;-0.883884;-0.426631;0.95799;0.262975;-0.114448;0.213352;-0.386773;0.897155
4896;97900;0.20868;-0.880702;-0.425226;0.960035;0.267392;-0.082668;0.186508;-0.390981;0.901304
4897;97920;0.230583;-0.873532;-0.428687;0.959693;0.276911;-0.048057;0.160687;-0.400327;0.902174
4898;97940;0.254598;-0.86595;-0.430478;0.956944;0.289778;-0.01695;0.13942;-0.407628;0.902442
4899;97960;0.277975;-0.859973;-0.427991;0.951726;0.306946;0.001381;0.130183;-0.407714;0.903782
4900;97980;0.300621;-0.852983;-0.42667;0.945039;0.326712;0.012699;0.128566;-0.407038;0.904318
4901;98000;0.318815;-0.841771;-0.435636;0.94029;0.338706;0.033665;0.119214;-0.420356;0.899493
4902;98020;0.338922;-0.82662;-0.449257;0.934521;0.350933;0.059301;0.10864;-0.439939;0.891432
4903;98040;0.352967;-0.814934;-0.45967;0.930168;0.358674;0.078367;0.101008;-0.455231;0.884625
4904;98060;0.362993;-0.808037;-0.464018;0.926083;0.367896;0.083806;0.102992;-0.46014;0.881853
4905;98080;0.369826;-0.799479;-0.473351;0.923898;0.370289;0.096426;0.098186;-0.472989;0.87558
4906;98100;0.367382;-0.783268;-0.50152;0.927149;0.351125;0.130788;0.073655;-0.513033;0.855203
4907;98120;0.362075;-0.757832;-0.542764;0.931469;0.316393;0.179615;0.035609;-0.570602;0.820455
4908;98140;0.358823;-0.734901;-0.575471;0.93338;0.277947;0.22704;-0.006902;-0.6186;0.785675
4909;98160;0.358387;-0.717077;-0.597795;0.932642;0.246409;0.263556;-0.041688;-0.651984;0.757086
4910;98180;0.357286;-0.704883;-0.612769;0.931371;0.219745;0.290275;-0.069957;-0.674427;0.73502
4911;98200;0.355789;-0.681748;-0.639245;0.928172;0.177889;0.326883;-0.109137;-0.70963;0.69607
4912;98220;0.356282;-0.64838;-0.672804;0.922121;0.127738;0.365206;-0.15085;-0.750524;0.643396
4913;98240;0.359536;-0.616489;-0.700483;0.91486;0.085057;0.394711;-0.183754;-0.782756;0.594582
4914;98260;0.364202;-0.59635;-0.715349;0.908696;0.059269;0.413231;-0.204032;-0.800534;0.563486
4915;98280;0.370023;-0.582669;-0.723589;0.902727;0.041507;0.428206;-0.219468;-0.811649;0.541349
4916;98300;0.374912;-0.565944;-0.734267;0.896795;0.020676;0.441962;-0.234944;-0.824184;0.515288
4917;98320;0.381557;-0.542939;-0.748085;0.888571;-0.007531;0.458677;-0.254667;-0.839738;0.479567
4918;98340;0.383407;-0.521653;-0.762153;0.884477;-0.03019;0.465606;-0.265894;-0.852623;0.449815
4919;98360;0.384608;-0.508673;-0.770278;0.882758;-0.041252;0.468013;-0.269841;-0.859971;0.433169
4920;98380;0.385235;-0.49516;-0.778724;0.88209;-0.050345;0.468383;-0.271129;-0.867342;0.417381
4921;98400;0.386988;-0.478125;-0.788439;0.879683;-0.064876;0.471115;-0.276403;-0.875892;0.395492
4922;98420;0.388344;-0.465597;-0.795241;0.877446;-0.076847;0.47348;-0.281563;-0.881654;0.378693
4923;98440;0.390876;-0.449488;-0.803229;0.875249;-0.088578;0.475492;-0.284876;-0.888884;0.358791
4924;98460;0.389791;-0.437722;-0.810224;0.874557;-0.099646;0.474574;-0.288467;-0.893572;0.343972
4925;98480;0.388353;-0.430405;-0.814821;0.874446;-0.106847;0.473209;-0.290733;-0.89629;0.334871
4926;98500;0.388266;-0.418927;-0.820823;0.872764;-0.118796;0.473466;-0.295858;-0.900216;0.3195
4927;98520;0.386143;-0.413143;-0.824746;0.87319;-0.124524;0.471203;-0.297375;-0.902112;0.312669
4928;98540;0.384634;-0.402728;-0.830582;0.872603;-0.134807;0.469458;-0.301032;-0.905338;0.299571
4929;98560;0.376317;-0.400471;-0.835469;0.8762;-0.139226;0.461399;-0.301096;-0.90567;0.2985
4930;98580;0.368498;-0.390982;-0.843411;0.8808;-0.143324;0.451275;-0.297322;-0.909171;0.291563
4931;98600;0.352323;-0.388736;-0.851324;0.887459;-0.15003;0.435784;-0.297129;-0.909052;0.292128
4932;98620;0.329661;-0.392097;-0.858827;0.899275;-0.14656;0.412099;-0.287452;-0.908174;0.304288
4933;98640;0.297086;-0.397223;-0.868305;0.913237;-0.14733;0.379858;-0.278816;-0.905819;0.318989
4934;98660;0.26197;-0.402117;-0.877311;0.929732;-0.138607;0.341154;-0.258786;-0.905036;0.33755
4935;98680;0.22617;-0.407351;-0.884823;0.943205;-0.135333;0.303397;-0.243335;-0.903189;0.353607
4936;98700;0.186065;-0.412997;-0.891523;0.955286;-0.136177;0.262457;-0.229799;-0.900494;0.369193
4937;98720;0.145803;-0.41895;-0.896227;0.966575;-0.132785;0.219319;-0.210889;-0.898248;0.385586
4938;98740;0.104754;-0.428743;-0.897333;0.975327;-0.132023;0.176939;-0.19433;-0.893728;0.404335
4939;98760;0.065959;-0.447739;-0.891728;0.983702;-0.120636;0.133334;-0.167274;-0.885989;0.432484
4940;98780;0.027267;-0.483245;-0.875061;0.992036;-0.094604;0.083156;-0.122969;-0.870359;0.476816
4941;98800;-0.011275;-0.519055;-0.854667;0.996774;-0.07376;0.031646;-0.079467;-0.851552;0.518212
4942;98820;-0.047228;-0.548901;-0.834552;0.99783;-0.064296;-0.014179;-0.045876;-0.833411;0.550747
4943;98840;-0.078693;-0.577582;-0.812531;0.996733;-0.060457;-0.053557;-0.01819;-0.814091;0.580452
4944;98860;-0.107346;-0.608099;-0.78657;0.994219;-0.063699;-0.086438;0.002459;-0.791301;0.611421
4945;98880;-0.126311;-0.636715;-0.760684;0.99186;-0.068592;-0.107283;0.016132;-0.768043;0.640195
4946;98900;-0.135986;-0.660275;-0.73861;0.990347;-0.070409;-0.119393;0.026827;-0.747717;0.663476
4947;98920;-0.141279;-0.668797;-0.729898;0.989777;-0.080883;-0.117469;0.019527;-0.739032;0.673387
4948;98940;-0.143344;-0.669203;-0.729123;0.989669;-0.098924;-0.103773;-0.002683;-0.736466;0.676469
4949;98960;-0.143922;-0.663127;-0.73454;0.989045;-0.121005;-0.084547;-0.032818;-0.738662;0.673277
4950;98980;-0.143981;-0.660547;-0.736849;0.987559;-0.143485;-0.064342;-0.063226;-0.736946;0.672988
4951;99000;-0.141323;-0.664904;-0.733437;0.985254;-0.16665;-0.038767;-0.096451;-0.7281;0.678651
4952;99020;-0.138075;-0.673286;-0.726375;0.982146;-0.187687;-0.012724;-0.127764;-0.715164;0.687181
4953;99040;-0.132925;-0.672256;-0.728288;0.97654;-0.214432;0.019699;-0.169411;-0.708584;0.684988
4954;99060;-0.124591;-0.6644;-0.736919;0.969189;-0.240545;0.053012;-0.212484;-0.707609;0.673899
4955;99080;-0.114208;-0.658732;-0.743659;0.959731;-0.266544;0.088714;-0.256656;-0.703581;0.662648
4956;99100;-0.103254;-0.660135;-0.744016;0.949394;-0.288485;0.124204;-0.296629;-0.69354;0.656516
4957;99120;-0.093645;-0.660806;-0.744692;0.937493;-0.310332;0.157484;-0.335169;-0.683396;0.648562
4958;99140;-0.085179;-0.660461;-0.746013;0.927845;-0.325443;0.182181;-0.363108;-0.676667;0.640527
4959;99160;-0.077082;-0.65574;-0.751041;0.919398;-0.338159;0.200888;-0.385701;-0.675021;0.628952
4960;99180;-0.068369;-0.652189;-0.754967;0.91171;-0.34812;0.218166;-0.405105;-0.673395;0.618408
4961;99200;-0.053987;-0.65025;-0.7578;0.903049;-0.35566;0.240848;-0.42613;-0.671328;0.606409
4962;99220;-0.032849;-0.647715;-0.761174;0.894458;-0.35886;0.266768;-0.445944;-0.672075;0.591142
4963;99240;-0.005135;-0.634312;-0.77306;0.882226;-0.366838;0.295138;-0.470798;-0.680499;0.56149
4964;99260;0.019981;-0.620919;-0.78362;0.869259;-0.376438;0.320443;-0.493953;-0.687571;0.532218
4965;99280;0.039485;-0.619013;-0.784387;0.860093;-0.378513;0.342006;-0.508607;-0.68815;0.517464
4966;99300;0.056454;-0.620478;-0.78219;0.849052;-0.382349;0.364581;-0.525284;-0.684702;0.505233
4967;99320;0.077594;-0.620117;-0.780663;0.834864;-0.387592;0.390864;-0.54496;-0.682076;0.487638
4968;99340;0.106194;-0.611408;-0.784157;0.818012;-0.394633;0.418474;-0.565313;-0.68589;0.458232
4969;99360;0.133038;-0.603568;-0.786134;0.804405;-0.397612;0.441403;-0.578993;-0.691094;0.432616
4970;99380;0.158077;-0.59726;-0.786316;0.795077;-0.395235;0.460046;-0.585546;-0.697904;0.41239
4971;99400;0.182372;-0.59048;-0.786177;0.787725;-0.390766;0.476226;-0.588413;-0.706141;0.393871
4972;99420;0.2089;-0.583265;-0.784961;0.782616;-0.381601;0.491825;-0.586406;-0.717065;0.376756
4973;99440;0.240406;-0.57133;-0.784721;0.779951;-0.367546;0.506543;-0.577824;-0.73382;0.35725
4974;99460;0.269119;-0.554296;-0.787611;0.782672;-0.350691;0.514237;-0.561248;-0.754832;0.339455
4975;99480;0.295884;-0.534127;-0.791935;0.786569;-0.334174;0.519265;-0.541998;-0.776554;0.321251
4976;99500;0.317654;-0.514179;-0.796691;0.790874;-0.319833;0.521753;-0.523082;-0.795818;0.305054
4977;99520;0.337198;-0.49305;-0.801997;0.798863;-0.30088;0.520855;-0.498112;-0.816317;0.292424
4978;99540;0.358494;-0.459782;-0.812455;0.806253;-0.286208;0.517727;-0.470573;-0.840646;0.268097
4979;99560;0.375157;-0.425987;-0.823282;0.815651;-0.270279;0.511529;-0.440421;-0.863414;0.246059
4980;99580;0.385646;-0.395979;-0.833353;0.824389;-0.257711;0.503952;-0.414319;-0.881355;0.227055
4981;99600;0.386961;-0.376125;-0.841898;0.835935;-0.242276;0.492459;-0.389197;-0.894334;0.220665
4982;99620;0.384576;-0.356905;-0.851305;0.847731;-0.228418;0.478725;-0.365313;-0.905784;0.214716
4983;99640;0.379928;-0.336943;-0.861466;0.860461;-0.213075;0.462824;-0.339503;-0.917098;0.208973
4984;99660;0.370882;-0.318401;-0.872392;0.872666;-0.201823;0.444659;-0.317648;-0.926223;0.203005
4985;99680;0.356895;-0.305717;-0.882702;0.886694;-0.186464;0.423089;-0.293938;-0.933685;0.204529
4986;99700;0.338698;-0.294166;-0.893728;0.902452;-0.167176;0.397029;-0.266202;-0.94102;0.208849
4987;99720;0.314829;-0.292098;-0.903085;0.917687;-0.149267;0.368199;-0.24235;-0.944668;0.221061
4988;99740;0.286072;-0.288221;-0.913833;0.934297;-0.127821;0.332792;-0.212725;-0.948994;0.232718
4989;99760;0.252005;-0.2965;-0.921185;0.951033;-0.100163;0.29241;-0.178968;-0.949766;0.25674
4990;99780;0.21497;-0.312001;-0.925442;0.966721;-0.066599;0.247012;-0.138701;-0.947745;0.287301
4991;99800;0.177559;-0.32998;-0.927139;0.980133;-0.025316;0.196718;-0.088384;-0.943649;0.318929
4992;99820;0.136494;-0.349858;-0.926806;0.989924;0.012596;0.141035;-0.037669;-0.936718;0.348052
4993;99840;0.098561;-0.364565;-0.925947;0.995129;0.038011;0.090959;0.002035;-0.930402;0.366535
4994;99860;0.060894;-0.381546;-0.922342;0.997335;0.060457;0.040836;0.040182;-0.922371;0.384211
4995;99880;0.027216;-0.395375;-0.918117;0.997114;0.07586;-0.00311;0.070878;-0.915382;0.396298
4996;99900;-0.002622;-0.41902;-0.907973;0.994522;0.093782;-0.046152;0.10449;-0.903121;0.416479
4997;99920;-0.026337;-0.440991;-0.897125;0.99122;0.104801;-0.080615;0.12957;-0.891372;0.434359
4998;99940;-0.046973;-0.46276;-0.885238;0.987025;0.114717;-0.112343;0.15354;-0.87903;0.451367
4999;99960;-0.066561;-0.487208;-0.870746;0.981861;0.123294;-0.144042;0.177536;-0.864538;0.470164
5000;99980;-0.085634;-0.520037;-0.84984;0.974608;0.133404;-0.17984;0.206896;-0.843662;0.495408
5001;100000;-0.104991;-0.557514;-0.823502;0.965321;0.141897;-0.219137;0.239025;-0.817951;0.523282
5002;100020;-0.121952;-0.595394;-0.794124;0.953137;0.152939;-0.261037;0.276872;-0.788743;0.548841
5003;100040;-0.135913;-0.631579;-0.763306;0.941939;0.156405;-0.297134;0.307048;-0.759372;0.573651
5004;100060;-0.142238;-0.660865;-0.736903;0.933738;0.157475;-0.321457;0.328484;-0.733798;0.594676
5005;100080;-0.145021;-0.6882;-0.71088;0.92877;0.153012;-0.337601;0.34111;-0.709203;0.616989
5006;100100;-0.140046;-0.717216;-0.682633;0.925307;0.150581;-0.348041;0.352412;-0.680387;0.642557
5007;100120;-0.128572;-0.745568;-0.653909;0.924535;0.14842;-0.351007;0.358753;-0.649692;0.670222
5008;100140;-0.115795;-0.771818;-0.625211;0.92437;0.146616;-0.352199;0.363499;-0.618709;0.696468
5009;100160;-0.096946;-0.798625;-0.593969;0.926795;0.145124;-0.346396;0.36284;-0.584069;0.726092
5010;100180;-0.071742;-0.820398;-0.567274;0.93308;0.145762;-0.328809;0.352442;-0.552901;0.75504
5011;100200;-0.041732;-0.837159;-0.545365;0.940709;0.150987;-0.303757;0.336637;-0.525707;0.781222
5012;100220;-0.011784;-0.846994;-0.531471;0.946472;0.162013;-0.279183;0.322572;-0.506312;0.799747
5013;100240;0.02523;-0.846754;-0.531386;0.956664;0.174703;-0.232964;0.290098;-0.50248;0.814467
5014;100260;0.067307;-0.836695;-0.543517;0.970955;0.180289;-0.157298;0.229601;-0.517143;0.824528
5015;100280;0.099501;-0.82326;-0.558875;0.98308;0.168147;-0.072665;0.153795;-0.542189;0.826062
5016;100300;0.125619;-0.808732;-0.574606;0.986652;0.162341;-0.012788;0.103624;-0.565329;0.81833
5017;100320;0.159119;-0.796234;-0.583689;0.984457;0.172484;0.03308;0.074338;-0.57988;0.811303
5018;100340;0.192006;-0.784;-0.59032;0.980514;0.178714;0.081571;0.041547;-0.594479;0.803037
5019;100360;0.218448;-0.768009;-0.602032;0.975843;0.17391;0.13223;0.003145;-0.616374;0.787447
5020;100380;0.24337;-0.747752;-0.617768;0.969114;0.161293;0.186553;-0.039854;-0.644089;0.763911
5021;100400;0.26582;-0.726423;-0.633759;0.960593;0.144185;0.237638;-0.081247;-0.671953;0.736124
5022;100420;0.28539;-0.704809;-0.649459;0.950585;0.12174;0.285599;-0.122228;-0.698873;0.704725
5023;100440;0.302234;-0.682225;-0.665751;0.939391;0.094573;0.329546;-0.161862;-0.725;0.669459
5024;100460;0.315461;-0.660517;-0.681324;0.928109;0.065149;0.366565;-0.197735;-0.747979;0.633583
5025;100480;0.329534;-0.640953;-0.693244;0.91787;0.045473;0.394268;-0.221183;-0.766232;0.603296
5026;100500;0.343184;-0.620865;-0.704806;0.908366;0.028491;0.417204;-0.238946;-0.7834;0.57375
5027;100520;0.359192;-0.594602;-0.719326;0.896578;0.005874;0.442847;-0.259092;-0.803999;0.535217
5028;100540;0.369566;-0.573758;-0.730905;0.886433;-0.018208;0.462499;-0.278671;-0.818822;0.501869
5029;100560;0.377741;-0.553592;-0.742191;0.878433;-0.039121;0.476262;-0.29269;-0.831868;0.471516
5030;100580;0.385906;-0.528267;-0.756314;0.873331;-0.054978;0.484014;-0.297269;-0.847297;0.440135
5031;100600;0.392636;-0.506182;-0.767865;0.868215;-0.07141;0.491022;-0.30338;-0.859465;0.411437
5032;100620;0.398372;-0.48407;-0.779087;0.862999;-0.089909;0.497141;-0.310698;-0.870398;0.381934
5033;100640;0.400969;-0.462251;-0.790916;0.860188;-0.107004;0.498626;-0.315121;-0.880269;0.354718
